banglore male 35-50 Precise OMS ST
mumbai female 21_35 Logical OMS Ref
banglore female 21_35 Organized VAR ST
indore female 35-50 Logical OMS DT
banglore male 21_35 Careless VAR ST
bhopal male 15-21 Precise OMS NA
indore male 21_35 Caution OS NA
indore male 21_35 Caution OS ST
bokaro female 21_35 Logical WS ST
bokaro male 50-60 Logical OMP ST
banglore female 21_35 Logical VAR Ref
indore male 21-35 Logical OMP DT
indore male 21_35 Logical WS NA
indore female 15-21 Logical WS Ref
bokaro female 21_35 Organized OMS ST
bokaro female 21_35 Logical OS NA
bokaro female 21-35 Logical VAR NA
bokaro male 21_35 Logical OMP Ref
banglore female 35-50 Precise OMP SE
indore male 15-21 Logical WS Ref
banglore male 15-21 Organized AS ST
bhopal female 21-35 Caution OMP ST
bhopal male 15-21 Logical OS SE
indore female 21_35 Caution AS ST
indore female 21_35 Organized OMS NA
indore male 50-60 Logical OMS DT
banglore male 35-50 Caution VAR Ref
mumbai female 15-21 Organized VAR Ref
indore female 21_35 Precise AS DT
bokaro male 15-21 Logical VAR ST
banglore male 21_35 Organized OS SE
banglore male 15-21 Caution AS ST
indore male 21-35 Logical WS ST
indore male 21_35 Careless AS SE
indore male 50-60 Caution WS DT
banglore male 21-35 Careless OMS NA
indore female 21_35 Logical OMS Ref
bokaro male 35-50 Caution VAR Ref
bokaro male 15-21 Precise AS Ref
indore male 21_35 Logical OMP NA
indore female 35-50 Caution WS ST
banglore male 50-60 Logical OMS ST
indore male 15-21 Logical WS ST
indore male 21-35 Logical WS NA
bokaro female 15-21 Precise WS ST
bokaro female 50-60 Organized OMP NA
indore male 50-60 Careless OS ST
bokaro female 35-50 Logical OMP NA
bhopal male 15-21 Logical VAR NA
indore male 15-21 Logical AS ST
indore male 15-21 Careless OS ST
bokaro male 21_35 Logical WS NA
bhopal female 15-21 Caution WS Ref
bokaro male 21-35 Precise OMP SE
indore male 15-21 Careless OS ST
bokaro male 21_35 Precise VAR SE
bokaro female 21_35 Logical OMS DT
mumbai male 15-21 Precise OMP DT
indore male 35-50 Logical VAR ST
bokaro male 21_35 Precise VAR DT
mumbai male 21_35 Logical VAR DT
bokaro female 21_35 Organized VAR NA
banglore female 21_35 Caution OS ST
mumbai male 35-50 Caution OMP ST
banglore female 50-60 Organized AS ST
banglore male 35-50 Caution VAR SE
banglore male 15-21 Organized WS NA
banglore male 15-21 Precise WS NA
indore male 21_35 Logical VAR ST
banglore male 15-21 Logical VAR NA
banglore male 21_35 Logical VAR Ref
banglore male 50-60 Organized VAR ST
bokaro female 21-35 Logical VAR SE
bhopal female 21_35 Logical OMP ST
banglore male 15-21 Logical VAR Ref
bokaro male 21-35 Logical VAR DT
bhopal male 35-50 Precise OMP DT
mumbai female 35-50 Caution VAR NA
indore female 35-50 Precise VAR Ref
indore female 21-35 Precise VAR ST
bokaro female 21_35 Logical OS ST
banglore male 15-21 Caution VAR SE
mumbai female 21-35 Logical OMS ST
indore male 15-21 Organized WS NA
indore male 21-35 Logical VAR ST
indore male 21_35 Precise OMS NA
banglore female 21_35 Precise WS NA
banglore female 21_35 Precise OS ST
bokaro male 15-21 Logical AS SE
indore male 15-21 Caution WS ST
bokaro male 21_35 Careless OMP SE
banglore female 15-21 Logical VAR ST
bokaro male 15-21 Logical VAR SE
indore male 35-50 Logical OMS NA
mumbai female 21_35 Caution OMP NA
banglore male 50-60 Precise OMS ST
indore male 15-21 Organized OMS SE
indore female 35-50 Caution VAR NA
bokaro male 21-35 Logical WS DT
bokaro male 15-21 Logical VAR ST
bhopal male 15-21 Caution VAR NA
bhopal male 15-21 Logical OS ST
bokaro male 21_35 Precise OS ST
indore male 21_35 Logical AS DT
indore male 21-35 Logical OMP Ref
banglore female 21-35 Logical OMP SE
mumbai male 15-21 Organized WS ST
banglore male 21_35 Organized WS ST
indore female 21-35 Caution VAR NA
bhopal male 15-21 Logical OMP ST
bhopal female 21_35 Caution VAR NA
bhopal male 21-35 Careless WS ST
mumbai female 15-21 Precise VAR ST
bokaro male 21_35 Logical VAR Ref
bokaro male 21_35 Careless OMS ST
bhopal female 50-60 Precise OMS NA
banglore female 21_35 Precise OS ST
indore male 21-35 Precise OMP ST
mumbai female 21-35 Caution VAR NA
bokaro female 15-21 Organized VAR ST
bokaro male 15-21 Organized AS ST
bhopal female 15-21 Logical OMS SE
banglore male 21-35 Logical AS NA
bokaro male 21-35 Logical VAR NA
mumbai male 15-21 Precise AS ST
indore male 50-60 Careless VAR ST
bhopal male 50-60 Logical OMP ST
bokaro male 21_35 Caution OMS NA
indore male 15-21 Precise OMS SE
mumbai female 21_35 Logical OMS ST
indore female 21_35 Caution OMS ST
banglore female 21_35 Careless VAR DT
bokaro male 35-50 Logical OMS ST
bhopal male 15-21 Caution VAR NA
bokaro female 21_35 Caution OMS Ref
mumbai male 35-50 Careless OMP ST
banglore female 15-21 Logical OS DT
bokaro male 50-60 Organized OMS ST
bokaro male 21_35 Logical WS ST
indore female 50-60 Careless OMS NA
indore male 21-35 Logical OMS NA
bhopal male 21-35 Caution OS Ref
bokaro female 15-21 Caution OMS ST
mumbai male 15-21 Caution VAR ST
banglore male 15-21 Logical AS DT
indore male 15-21 Logical VAR Ref
indore female 21_35 Precise VAR ST
indore female 21-35 Logical VAR NA
bokaro male 21_35 Precise VAR SE
indore male 21_35 Organized OMS NA
bokaro female 35-50 Precise VAR ST
bhopal male 15-21 Caution OMS ST
banglore male 15-21 Logical VAR SE
bokaro male 15-21 Precise OS ST
bhopal female 21-35 Caution OMP ST
bokaro male 21-35 Caution OMP ST
bokaro male 21_35 Logical VAR Ref
indore male 21_35 Precise WS ST
bokaro female 15-21 Precise OMS NA
banglore male 21_35 Logical WS SE
indore female 50-60 Precise VAR NA
bokaro male 21_35 Logical AS NA
bokaro male 21_35 Logical AS SE
bokaro female 21_35 Precise VAR ST
bokaro male 21_35 Careless VAR NA
bokaro male 35-50 Logical VAR NA
bokaro male 35-50 Logical AS ST
mumbai male 50-60 Logical OMS NA
indore female 15-21 Logical VAR Ref
indore male 50-60 Caution OMS DT
indore male 21-35 Logical OMP SE
indore female 15-21 Caution VAR ST
indore male 15-21 Caution VAR Ref
bokaro male 15-21 Logical OMS SE
indore male 21-35 Organized OMS DT
indore male 21_35 Logical AS NA
bokaro female 15-21 Logical VAR ST
banglore male 15-21 Precise VAR Ref
bokaro male 21_35 Caution OS ST
indore female 21_35 Caution WS NA
banglore female 21_35 Logical VAR NA
indore female 50-60 Organized OS Ref
banglore female 15-21 Organized OMS ST
indore female 15-21 Precise VAR SE
bhopal male 21_35 Logical AS Ref
indore male 15-21 Precise VAR ST
bhopal male 50-60 Precise WS ST
bokaro male 21_35 Careless VAR NA
banglore male 15-21 Logical OS ST
indore female 50-60 Logical OS NA
indore male 21-35 Precise VAR ST
indore male 21-35 Logical OMS NA
bhopal male 21_35 Precise OS ST
bokaro male 35-50 Logical WS ST
bokaro female 15-21 Logical VAR ST
mumbai male 21_35 Logical VAR DT
bhopal male 21_35 Precise AS DT
indore male 21-35 Logical OMS DT
bokaro male 21_35 Caution VAR SE
bokaro male 21_35 Logical VAR ST
indore male 21_35 Logical VAR NA
indore male 15-21 Precise VAR NA
indore female 15-21 Organized VAR Ref
indore male 21-35 Caution OMP ST
indore male 21-35 Precise VAR ST
bokaro male 21_35 Logical VAR Ref
indore female 21_35 Organized OMS NA
indore female 21_35 Caution OMS ST
indore female 21_35 Logical VAR ST
bhopal male 15-21 Precise VAR ST
indore male 21_35 Caution WS ST
indore female 21_35 Logical VAR SE
bokaro male 15-21 Caution OS NA
banglore male 15-21 Caution VAR Ref
bokaro female 15-21 Logical OMS ST
indore male 21_35 Precise VAR DT
indore male 35-50 Precise VAR ST
indore male 21-35 Logical AS NA
banglore male 35-50 Precise AS NA
indore male 15-21 Logical VAR ST
bokaro female 21_35 Logical OMS NA
bokaro female 21_35 Logical OMP DT
mumbai male 21_35 Logical VAR NA
indore female 21_35 Caution VAR NA
bhopal male 35-50 Logical OMS ST
indore female 21-35 Logical AS NA
indore male 21_35 Logical OMS ST
banglore male 21-35 Logical VAR ST
bokaro female 15-21 Logical OS ST
bhopal female 35-50 Organized OS DT
mumbai male 35-50 Logical AS Ref
bokaro female 21_35 Precise VAR NA
bokaro male 21_35 Logical OMP ST
indore male 21-35 Precise VAR NA
indore female 50-60 Precise OMP SE
bokaro female 15-21 Precise AS NA
bokaro male 50-60 Precise WS ST
banglore male 50-60 Logical OMP Ref
bhopal male 21-35 Precise VAR ST
banglore male 15-21 Precise VAR ST
indore male 15-21 Logical OMS ST
indore male 50-60 Precise AS NA
mumbai male 21-35 Careless VAR ST
bokaro male 35-50 Logical OS SE
mumbai male 15-21 Organized OMS ST
indore male 21_35 Caution WS ST
indore female 50-60 Careless VAR ST
indore female 21_35 Logical WS SE
banglore male 15-21 Logical VAR ST
indore male 21-35 Organized WS ST
mumbai male 35-50 Precise VAR ST
banglore male 21_35 Logical AS NA
bokaro male 21-35 Logical VAR ST
banglore female 21-35 Logical OMS ST
banglore female 50-60 Caution VAR NA
mumbai female 21_35 Logical VAR SE
indore female 15-21 Careless OS NA
banglore male 50-60 Precise OMS Ref
bokaro female 50-60 Caution VAR ST
indore female 15-21 Logical VAR NA
mumbai male 50-60 Logical VAR ST
banglore male 15-21 Precise OMS ST
mumbai male 15-21 Caution VAR NA
banglore male 21_35 Logical VAR ST
indore male 21-35 Organized VAR ST
indore female 15-21 Caution OMS ST
indore male 15-21 Caution VAR SE
indore female 21_35 Logical VAR ST
bhopal female 21-35 Careless OMS SE
banglore male 15-21 Logical OS NA
bokaro female 35-50 Logical VAR NA
indore male 35-50 Caution WS ST
bokaro male 21-35 Caution OMS Ref
banglore male 15-21 Logical VAR Ref
mumbai male 15-21 Caution OMS DT
banglore female 21_35 Organized VAR ST
bokaro male 21_35 Precise VAR SE
bokaro male 15-21 Caution OMP DT
bokaro male 21_35 Organized VAR Ref
indore female 21_35 Caution VAR ST
bokaro female 21_35 Caution VAR ST
indore female 21_35 Logical VAR DT
bokaro male 50-60 Logical VAR ST
indore male 21_35 Caution VAR DT
bokaro male 15-21 Precise VAR ST
bhopal female 21_35 Precise VAR NA
banglore female 21_35 Logical AS NA
indore male 21-35 Logical WS NA
bhopal female 21-35 Logical OS SE
bokaro female 15-21 Logical VAR NA
bokaro male 21_35 Precise OMS ST
bokaro female 21_35 Logical OS Ref
indore female 21_35 Precise VAR ST
indore male 21_35 Logical OS NA
indore male 21_35 Logical WS Ref
banglore female 35-50 Logical AS ST
bokaro female 21_35 Precise OMP DT
indore male 15-21 Logical VAR SE
indore female 35-50 Caution OMS NA
indore female 21_35 Organized VAR SE
bokaro male 21_35 Caution AS DT
indore female 15-21 Logical OMS DT
indore female 15-21 Organized OMP ST
bokaro female 21-35 Caution OMP DT
banglore female 15-21 Logical OMP ST
bhopal female 21_35 Caution VAR DT
bokaro female 15-21 Organized VAR ST
bokaro female 21_35 Logical OMS ST
indore male 15-21 Precise VAR NA
bokaro male 50-60 Logical OS ST
bhopal male 35-50 Precise VAR DT
bokaro female 15-21 Logical OMS NA
mumbai female 15-21 Logical OS DT
bokaro male 15-21 Organized OMP NA
bokaro male 21_35 Organized VAR ST
bokaro male 21_35 Logical OMS DT
indore male 15-21 Logical OMS NA
bokaro male 21_35 Caution AS ST
bokaro male 15-21 Precise VAR Ref
banglore male 21-35 Logical OMS Ref
banglore male 15-21 Logical VAR DT
bokaro male 21_35 Organized AS NA
mumbai female 35-50 Caution WS SE
indore male 35-50 Logical VAR NA
banglore male 15-21 Careless WS ST
banglore male 35-50 Careless VAR NA
mumbai male 50-60 Logical OMS NA
indore female 21-35 Organized VAR Ref
indore male 21_35 Organized OMS ST
indore male 21_35 Logical AS ST
mumbai male 21_35 Organized OMP ST
banglore female 50-60 Logical VAR NA
bhopal male 35-50 Logical OMS DT
banglore female 21_35 Organized AS NA
bhopal male 21_35 Logical VAR ST
banglore male 15-21 Logical VAR NA
indore male 15-21 Careless VAR ST
indore female 50-60 Careless VAR ST
banglore male 21_35 Logical OMS NA
bhopal male 21_35 Precise VAR ST
banglore female 35-50 Logical VAR SE
banglore male 21_35 Logical VAR NA
bokaro male 21-35 Caution AS NA
banglore female 15-21 Caution VAR ST
mumbai male 15-21 Precise AS NA
bokaro male 21_35 Careless VAR NA
banglore female 21-35 Precise VAR NA
mumbai male 21-35 Caution OMP ST
indore female 50-60 Logical OMS NA
bokaro female 21_35 Logical VAR NA
banglore male 35-50 Logical OMS ST
bokaro male 21_35 Precise OMS NA
indore female 21_35 Logical VAR NA
indore male 35-50 Precise VAR ST
bokaro male 35-50 Logical AS ST
bokaro male 50-60 Logical OMP ST
bhopal male 50-60 Logical OMS ST
indore female 21-35 Precise VAR NA
banglore male 35-50 Caution WS ST
bokaro male 21_35 Organized VAR SE
banglore female 15-21 Precise OMS SE
banglore male 50-60 Logical WS ST
indore male 35-50 Caution VAR NA
banglore male 15-21 Caution VAR ST
indore male 50-60 Precise OMP NA
bokaro male 21-35 Caution OMP NA
mumbai female 50-60 Precise OMP NA
banglore female 21-35 Precise OS DT
indore male 15-21 Precise OMP SE
bokaro male 35-50 Careless VAR NA
indore female 21_35 Logical OS NA
bokaro male 21_35 Logical AS ST
mumbai male 15-21 Organized WS ST
bokaro female 15-21 Precise OMS ST
banglore male 15-21 Caution VAR Ref
mumbai male 15-21 Caution VAR ST
indore female 21_35 Caution AS SE
indore male 35-50 Caution AS NA
bokaro female 21-35 Logical VAR ST
bhopal female 15-21 Logical OMS SE
bhopal female 15-21 Logical OMS DT
bokaro male 21-35 Careless VAR ST
indore female 21_35 Logical OMS DT
indore female 21_35 Caution VAR ST
indore male 21_35 Precise OMS SE
bokaro female 15-21 Logical OMS ST
bhopal male 50-60 Caution VAR Ref
banglore female 21_35 Logical OS NA
bokaro male 15-21 Organized OS ST
bhopal male 15-21 Logical VAR DT
indore male 21_35 Careless WS NA
banglore male 15-21 Precise VAR NA
indore male 15-21 Precise VAR SE
mumbai male 21_35 Careless VAR ST
banglore male 21_35 Precise OMP NA
mumbai female 35-50 Logical OMS ST
banglore female 21-35 Precise VAR NA
bhopal female 21-35 Caution VAR ST
indore female 21-35 Organized OMS NA
banglore male 15-21 Precise WS ST
banglore male 15-21 Careless OMS ST
indore male 15-21 Precise VAR SE
mumbai male 21_35 Caution WS NA
banglore male 15-21 Logical AS SE
mumbai female 15-21 Precise WS Ref
bokaro female 35-50 Precise AS NA
indore male 15-21 Organized OMP ST
bokaro female 21-35 Precise VAR NA
bokaro male 21-35 Organized WS ST
indore male 15-21 Organized OMS ST
mumbai male 15-21 Logical OMS ST
banglore male 21_35 Careless VAR NA
indore male 21_35 Caution WS ST
banglore male 21-35 Organized OMS ST
mumbai female 15-21 Logical OMP DT
bhopal male 15-21 Logical OMS ST
bokaro male 15-21 Caution OS ST
indore male 21-35 Caution VAR Ref
bokaro male 21-35 Organized AS NA
indore male 35-50 Precise OMS ST
banglore female 21-35 Organized OMS ST
indore male 21_35 Logical OMS NA
bokaro female 15-21 Organized VAR NA
bokaro male 15-21 Caution AS DT
bokaro male 21_35 Logical OMS SE
indore male 15-21 Caution VAR NA
indore male 15-21 Careless AS SE
bokaro male 15-21 Organized VAR SE
bokaro male 15-21 Logical OMS DT
banglore male 21_35 Organized OMS Ref
indore female 15-21 Caution OS ST
indore male 15-21 Organized OMS ST
indore male 35-50 Organized VAR ST
bokaro female 21_35 Organized OMP NA
mumbai male 21-35 Logical OMS Ref
mumbai female 35-50 Precise VAR ST
bokaro male 21-35 Careless VAR NA
indore female 21-35 Logical VAR NA
banglore female 21-35 Precise VAR NA
indore male 50-60 Logical VAR ST
mumbai male 21-35 Logical VAR Ref
bokaro male 15-21 Organized OMS ST
indore female 21_35 Precise VAR Ref
bokaro male 15-21 Precise OMS ST
bokaro male 21-35 Logical OS NA
bokaro female 15-21 Organized VAR ST
indore female 15-21 Caution VAR SE
banglore male 21-35 Logical VAR ST
bokaro male 15-21 Precise OS SE
indore female 21-35 Caution WS ST
bokaro male 35-50 Precise VAR NA
banglore female 21-35 Organized OMP ST
mumbai male 21_35 Caution OMP DT
indore male 21_35 Caution OMS ST
bokaro female 21-35 Logical OMS ST
banglore female 21_35 Precise VAR ST
indore female 15-21 Logical VAR SE
banglore male 21_35 Caution VAR Ref
indore male 50-60 Precise AS NA
bhopal male 50-60 Precise VAR ST
bhopal male 21-35 Logical WS NA
banglore male 15-21 Caution OMP ST
mumbai female 50-60 Logical WS NA
bhopal male 35-50 Caution VAR ST
bokaro female 21-35 Caution AS Ref
indore male 15-21 Organized VAR NA
bokaro male 15-21 Organized VAR SE
bokaro male 50-60 Precise VAR NA
indore female 21_35 Careless VAR Ref
mumbai male 15-21 Logical OMP Ref
indore male 15-21 Organized AS NA
bhopal female 35-50 Careless VAR NA
bokaro female 15-21 Logical VAR ST
bhopal female 35-50 Logical OMP ST
bokaro female 21-35 Caution AS NA
bokaro male 35-50 Logical OS ST
indore female 15-21 Logical OMP DT
indore male 21-35 Logical AS ST
indore male 21_35 Logical OMS ST
bokaro male 15-21 Caution OMS ST
bokaro female 21_35 Logical AS ST
bhopal male 21_35 Logical VAR ST
indore female 35-50 Precise VAR ST
indore male 21_35 Logical VAR DT
indore male 21_35 Logical OS ST
banglore female 21_35 Precise OS ST
bokaro male 21_35 Logical VAR NA
indore female 15-21 Caution OMP SE
bokaro male 15-21 Careless WS ST
indore male 21_35 Logical VAR NA
bhopal male 15-21 Logical AS Ref
bokaro male 15-21 Caution AS ST
indore male 21_35 Careless AS ST
bokaro male 15-21 Precise VAR ST
bokaro female 21_35 Logical OMS ST
indore female 21-35 Caution OMS SE
banglore female 15-21 Logical OMS ST
indore male 21_35 Logical OS DT
banglore male 21_35 Caution VAR DT
banglore female 50-60 Precise AS ST
bokaro female 50-60 Logical VAR SE
bokaro male 15-21 Logical WS ST
banglore male 21_35 Logical AS NA
bokaro female 15-21 Organized OMS DT
bhopal male 21_35 Organized OMS NA
indore male 21_35 Logical OS ST
mumbai female 15-21 Caution VAR ST
bokaro female 21_35 Precise AS ST
bokaro female 15-21 Caution WS ST
indore female 15-21 Careless OMS ST
bokaro male 35-50 Caution OMS NA
banglore male 21_35 Logical VAR NA
indore female 35-50 Caution OMP NA
banglore male 35-50 Precise OMP Ref
indore female 15-21 Caution OS ST
bhopal male 15-21 Logical VAR Ref
indore male 21_35 Caution VAR NA
indore female 21-35 Caution VAR ST
banglore male 21-35 Logical AS ST
indore female 15-21 Organized OMS Ref
banglore male 21_35 Organized OMS ST
banglore male 21_35 Logical WS SE
indore male 21_35 Precise WS ST
banglore male 21-35 Careless OMS SE
indore female 21_35 Caution OMS Ref
banglore male 21_35 Logical VAR ST
banglore male 21_35 Precise VAR ST
bokaro female 50-60 Logical OMS ST
banglore male 21-35 Careless VAR ST
bokaro female 15-21 Precise VAR SE
indore male 21-35 Precise OMS DT
indore female 21_35 Caution OMP DT
bokaro female 15-21 Logical VAR ST
indore male 21-35 Caution OMS ST
banglore female 21-35 Caution AS NA
bokaro female 21-35 Organized AS SE
indore female 21_35 Logical OMS ST
bokaro male 21_35 Logical OMP SE
indore male 15-21 Logical VAR NA
bhopal female 15-21 Caution AS ST
banglore female 21_35 Logical AS NA
bokaro male 21_35 Caution OS ST
banglore male 15-21 Logical WS ST
indore male 21_35 Caution OMS NA
banglore female 21_35 Careless OMS Ref
bhopal female 15-21 Logical VAR Ref
banglore female 50-60 Logical VAR ST
banglore female 21_35 Caution OMS NA
banglore male 21_35 Logical VAR ST
indore female 21_35 Careless VAR Ref
bhopal male 15-21 Careless OMS ST
banglore male 21_35 Precise OMS NA
banglore female 15-21 Logical OMP NA
bokaro male 21-35 Caution VAR Ref
bhopal male 15-21 Logical WS DT
bokaro male 21_35 Caution OMP ST
bokaro male 21_35 Logical VAR Ref
bokaro female 21_35 Logical OMP ST
bokaro female 21_35 Logical VAR ST
bokaro female 21_35 Logical VAR ST
indore male 21_35 Organized VAR ST
bokaro male 15-21 Logical AS NA
bokaro male 21_35 Organized VAR Ref
bhopal male 21_35 Precise OMS NA
mumbai male 50-60 Precise VAR NA
banglore female 21-35 Precise VAR NA
banglore male 21-35 Caution OMS ST
indore male 21_35 Careless OMS ST
indore female 21_35 Logical OS DT
bhopal male 21_35 Precise OMS DT
bhopal female 21_35 Precise VAR DT
banglore male 15-21 Logical OMP NA
bhopal female 15-21 Precise VAR NA
bokaro male 35-50 Logical AS NA
bokaro male 21-35 Precise VAR SE
bokaro male 21_35 Logical OMS ST
banglore female 21-35 Caution OMS ST
indore female 15-21 Precise VAR NA
banglore male 35-50 Caution OS ST
mumbai male 50-60 Caution VAR ST
bhopal female 50-60 Precise WS NA
indore male 15-21 Careless OS ST
indore female 21_35 Careless OMP DT
bokaro male 21_35 Precise VAR ST
bokaro female 15-21 Caution VAR NA
indore male 35-50 Caution WS Ref
bokaro male 21-35 Caution OMP NA
indore female 21-35 Logical OMS NA
banglore male 21_35 Precise OMS SE
bokaro female 21-35 Organized VAR ST
banglore female 15-21 Logical OMS ST
indore female 50-60 Logical OMS Ref
bhopal male 21_35 Precise WS ST
banglore female 15-21 Organized VAR ST
indore female 15-21 Caution WS NA
indore female 21_35 Precise OS SE
bhopal male 15-21 Logical VAR ST
mumbai female 21-35 Organized OMS SE
indore male 21_35 Careless WS SE
indore male 21_35 Logical VAR NA
banglore female 35-50 Logical VAR NA
banglore female 15-21 Logical VAR ST
banglore female 21_35 Caution VAR ST
bokaro male 15-21 Logical OMS ST
bhopal male 35-50 Precise OMS DT
indore male 50-60 Logical OMP ST
banglore female 35-50 Caution VAR NA
bhopal male 50-60 Caution OS ST
indore male 15-21 Precise OMS ST
banglore female 50-60 Precise WS NA
bhopal female 21_35 Logical VAR ST
banglore male 21-35 Organized VAR NA
bhopal male 21_35 Logical OMS ST
indore female 15-21 Precise VAR NA
mumbai male 35-50 Logical VAR Ref
indore female 21_35 Precise OMS DT
indore female 21_35 Caution OS ST
bokaro male 15-21 Logical OMS ST
bhopal female 21-35 Caution OMS ST
indore female 15-21 Logical OMP SE
banglore male 21_35 Organized OMS SE
bokaro male 15-21 Logical VAR NA
indore female 35-50 Logical VAR ST
banglore female 15-21 Careless VAR ST
banglore male 21-35 Careless WS ST
banglore male 21-35 Careless OMS SE
indore male 21-35 Caution OMS ST
banglore female 15-21 Precise OMS ST
indore female 21_35 Logical OS SE
bokaro female 21_35 Logical VAR ST
indore female 15-21 Logical OS ST
banglore female 15-21 Caution VAR NA
bokaro female 21-35 Organized OMP ST
indore male 21-35 Logical OMS ST
bokaro female 15-21 Logical OS NA
banglore male 15-21 Caution AS ST
banglore male 35-50 Precise VAR DT
banglore female 21-35 Logical AS ST
bokaro male 21_35 Caution OMS ST
indore male 15-21 Precise VAR NA
bokaro male 21_35 Logical VAR ST
indore male 21_35 Caution OMS ST
banglore female 50-60 Logical VAR ST
indore female 50-60 Logical WS NA
bokaro male 50-60 Careless VAR DT
indore male 15-21 Precise VAR ST
mumbai male 21-35 Caution VAR NA
banglore male 35-50 Logical VAR ST
mumbai male 21_35 Logical OS ST
bokaro male 21-35 Logical OMP ST
bokaro male 21_35 Caution AS ST
bhopal male 21_35 Careless VAR ST
indore male 15-21 Logical VAR ST
mumbai male 21-35 Logical VAR DT
bokaro female 35-50 Caution VAR NA
bokaro male 21_35 Precise VAR NA
indore male 21_35 Caution VAR NA
indore female 21_35 Caution OMS DT
banglore female 15-21 Caution OS Ref
bokaro female 15-21 Organized VAR Ref
indore male 21_35 Organized OMS NA
bokaro female 50-60 Organized OMS Ref
indore male 21_35 Careless OS ST
bokaro female 15-21 Logical OMP DT
banglore male 21_35 Organized WS NA
indore female 15-21 Logical OS NA
bokaro female 50-60 Precise VAR NA
mumbai female 15-21 Precise AS ST
banglore female 21_35 Logical VAR ST
indore male 15-21 Logical OMS NA
indore male 21_35 Precise WS SE
bhopal male 15-21 Logical OS Ref
indore male 21_35 Logical VAR Ref
banglore female 50-60 Careless OS NA
banglore male 21_35 Precise OMS SE
indore female 15-21 Careless VAR ST
bokaro female 21-35 Precise OS Ref
banglore female 21_35 Logical OMS NA
indore male 21-35 Caution OMP NA
bokaro female 21-35 Caution VAR NA
banglore female 50-60 Caution VAR ST
bokaro male 35-50 Organized VAR NA
bokaro male 15-21 Careless VAR NA
bokaro male 21-35 Logical AS ST
indore male 21_35 Logical OMP ST
banglore male 15-21 Logical OMP ST
bokaro male 21_35 Logical OS SE
indore male 15-21 Caution OMP NA
indore male 35-50 Precise OS ST
indore male 21_35 Logical VAR NA
indore female 21-35 Caution VAR ST
mumbai male 35-50 Precise OMP DT
indore male 21_35 Logical WS SE
bokaro female 21-35 Logical VAR SE
indore male 35-50 Logical OMS SE
indore male 15-21 Organized OMP NA
mumbai male 21-35 Logical OMS SE
indore female 15-21 Caution VAR SE
indore male 15-21 Precise OMS ST
bokaro female 21_35 Careless OMP Ref
bokaro female 15-21 Careless OS Ref
indore male 15-21 Logical AS Ref
banglore female 15-21 Logical OMS ST
bokaro male 21_35 Logical OS DT
indore male 21-35 Caution VAR SE
banglore male 21_35 Logical WS NA
indore male 21_35 Organized VAR ST
bokaro female 15-21 Logical OS ST
bokaro male 21_35 Precise OS DT
bokaro male 21_35 Careless OMS NA
banglore female 15-21 Careless OMS ST
banglore male 21-35 Caution AS DT
indore male 50-60 Organized WS DT
indore male 21-35 Logical WS ST
bokaro male 15-21 Precise OMS ST
banglore female 15-21 Precise VAR DT
banglore female 50-60 Logical WS NA
indore female 21_35 Precise OMS ST
mumbai female 15-21 Logical AS ST
indore male 15-21 Caution OMS NA
mumbai male 15-21 Caution OMP ST
bokaro male 15-21 Logical AS ST
banglore male 21-35 Logical OMS NA
indore male 15-21 Organized VAR ST
indore male 21_35 Logical OMS NA
bokaro male 21_35 Logical OS NA
bokaro male 21-35 Precise OMS Ref
bokaro female 21_35 Organized VAR NA
bokaro female 21_35 Caution VAR SE
bokaro male 21_35 Precise VAR ST
banglore female 21-35 Logical VAR NA
mumbai male 21_35 Logical OS NA
indore female 15-21 Logical OMS Ref
bokaro male 35-50 Logical AS NA
indore female 50-60 Careless OMP ST
banglore male 35-50 Precise VAR ST
indore female 50-60 Careless OS Ref
indore female 35-50 Logical AS NA
bokaro male 15-21 Caution OMS ST
bhopal male 21_35 Logical OMS DT
banglore male 21-35 Caution VAR Ref
bokaro female 15-21 Precise OS NA
indore male 21_35 Precise VAR ST
banglore female 21_35 Careless OS NA
banglore female 21_35 Logical VAR NA
indore male 15-21 Logical VAR ST
indore male 21_35 Careless AS NA
banglore male 21_35 Logical VAR DT
mumbai female 21_35 Caution OS ST
banglore female 21_35 Logical OMP DT
mumbai male 50-60 Precise OS ST
banglore male 50-60 Caution WS ST
indore male 21-35 Precise OMS ST
indore male 15-21 Logical VAR ST
banglore male 15-21 Logical OMP SE
bokaro male 15-21 Organized VAR ST
mumbai male 15-21 Caution OMP ST
bokaro male 21_35 Logical OS ST
bokaro male 50-60 Logical OMS NA
bhopal male 21_35 Caution OMS ST
banglore female 21_35 Logical VAR NA
banglore male 15-21 Organized WS NA
bhopal female 21_35 Caution WS NA
indore male 21-35 Caution OS Ref
banglore female 21_35 Logical OMS DT
bokaro female 21-35 Precise WS ST
indore male 15-21 Precise OS DT
indore female 35-50 Caution OS DT
indore female 35-50 Careless OMS ST
bhopal female 15-21 Logical OMS SE
bokaro male 21-35 Organized OMP NA
bokaro female 15-21 Logical OMS ST
banglore female 50-60 Precise OMS Ref
indore female 15-21 Logical OMP ST
indore male 15-21 Logical VAR ST
indore female 15-21 Careless VAR NA
banglore male 15-21 Logical VAR NA
banglore female 21-35 Logical OMS NA
bhopal female 35-50 Caution AS NA
bokaro female 21_35 Caution AS ST
